id_choque,tipo_choque,data_choque,hora_choque,latitude_choque,longitude_choque,velocidade_choque,posicao_choque,trecho_choque,forca_maxima_choque,ACT_choque,PEG_choque,id_vagao,id_viagem,tipo_engate
17,0,10/09/2022,06:17:59,-8.88626646,-36.4828445,12.96,117.69435,T3,137.8810703,13.52185099,89.24664709,24,1,E
18,0,10/09/2022,06:17:59,-8.88626721,-36.48284013,12.96,117.6931,T3,139.3845087,13.49525685,89.23534759,24,1,E
19,0,10/09/2022,06:17:59,-8.886269485,-36.48282729,12.96,117.69,T3,141.1349405,13.49335726,89.22828539,24,1,E
20,0,10/09/2022,06:17:59,-8.886270325,-36.48282333,12.96,117.69,T3,138.6166812,13.44966688,89.21274857,24,1,E
21,0,10/09/2022,06:17:59,-8.886271165,-36.48281937,12.96,117.69,T3,138.0206753,13.60923176,89.23534759,24,1,E
22,0,10/09/2022,06:17:59,-8.886272005,-36.48281541,12.96,117.69,T3,139.0945599,13.67001838,89.22687296,24,1,E
23,0,10/09/2022,06:18:00,-8.886272845,-36.48281145,12.96,117.69,T3,138.5092928,13.67951629,89.23393515,24,1,E
24,0,10/09/2022,06:18:00,-8.886274735,-36.48280254,12.96,117.69,T3,137.6287075,13.67951629,89.22687296,24,1,E
25,0,10/09/2022,06:18:00,-8.886275575,-36.48279858,12.96,117.69,T3,136.9306825,13.70611044,89.23676003,24,1,E
26,0,10/09/2022,06:18:00,-8.88627645,-36.48279435,12.96,117.69,T3,136.5172369,13.71370877,89.21557345,24,1,E
27,0,10/09/2022,06:18:00,-8.88627764,-36.4827884,12.96,117.69,T3,137.3924529,13.81248703,89.24099734,24,1,E
28,0,10/09/2022,06:18:00,-8.886278305,-36.48278508,12.96,117.69,T3,137.0971346,13.83148285,89.24240978,24,1,E
29,0,10/09/2022,06:18:01,-8.88628023,-36.48277545,12.96,117.69,T3,137.7360959,13.97395149,89.24099734,24,1,E
30,0,10/09/2022,06:18:01,-8.8862824,-36.4827646,12.96,117.69,T3,137.6394463,14.30447875,89.2579466,24,1,E
31,0,10/09/2022,06:18:02,-8.88628688,-36.48274031,12.96,117.68365,T3,136.5924089,14.65400182,89.2763083,24,1,E
32,0,10/09/2022,06:18:02,-8.88628754,-36.48273668,12.96,117.68255,T3,136.1950716,14.66349973,89.28054562,24,1,E
33,0,10/09/2022,06:18:02,-8.88628805,-36.48273388,12.96,117.6817,T3,136.3078295,14.68249555,89.26924611,24,1,E
34,0,10/09/2022,06:18:02,-8.88628856,-36.48273107,12.96,117.68085,T3,136.6944279,14.6559014,89.28760781,24,1,E
35,0,10/09/2022,06:18:05,-8.886311865,-36.48260728,13.32,117.67,T3,136.0339889,14.41655408,89.23393515,24,1,E
36,0,10/09/2022,06:20:06,-8.887022925,-36.47846709,12.6,117.2223,T3,144.6519124,14.67869639,89.27065855,24,1,E
37,0,10/09/2022,06:20:09,-8.8870424,-36.4783614,12.96,117.21095,T3,136.3937402,13.65672131,89.26359635,24,1,E
38,0,10/09/2022,06:20:09,-8.88704505,-36.47834445,12.96,117.21,T3,139.7979542,13.49905601,89.27489586,24,1,E
39,0,10/09/2022,06:20:10,-8.88705107,-36.47830627,12.96,117.205,T3,140.8181446,13.77639497,89.27772074,24,1,E
40,0,10/09/2022,06:20:12,-8.88705875,-36.47825655,13.2948,117.2,T3,136.3991096,13.62822758,89.23252271,24,1,E
41,0,10/09/2022,06:20:12,-8.887059415,-36.47825253,13.32,117.2,T3,136.0178806,13.65292215,89.22404808,24,1,E
42,0,10/09/2022,06:20:12,-8.88705994,-36.4782499,13.32,117.2,T3,136.1252691,13.68711462,89.23817246,24,1,E
43,0,10/09/2022,06:20:12,-8.88706092,-36.478245,13.32,117.2,T3,138.7723945,13.70611044,89.23676003,24,1,E
44,0,10/09/2022,06:20:14,-8.8870717,-36.4781911,13.32,117.19195,T3,137.7844207,13.65482173,89.25653416,24,1,E
45,0,10/09/2022,06:20:14,-8.88707541,-36.47817063,13.32,117.19,T3,136.5494535,13.64152465,89.27065855,24,1,E
46,0,10/09/2022,06:20:14,-8.88707604,-36.47816695,13.32,117.19,T3,136.5763006,13.71940751,89.28054562,24,1,E
47,0,10/09/2022,06:20:15,-8.88707664,-36.47816345,13.32,117.19,T3,136.0339889,13.74030291,89.29043268,24,1,E
48,0,10/09/2022,06:20:15,-8.887077,-36.47816135,13.32,117.19,T3,136.4635427,13.94355818,89.26500879,24,1,E
49,0,10/09/2022,06:20:15,-8.88707766,-36.4781575,13.32,117.19,T3,136.5763006,14.03283853,89.28478293,24,1,E
50,0,10/09/2022,06:20:15,-8.88707883,-36.47815068,13.32,117.19,T3,137.4783636,14.17720676,89.29325756,24,1,E
51,0,10/09/2022,06:20:15,-8.887079695,-36.47814613,13.32,117.19,T3,138.6542672,14.12401846,89.30455707,24,1,E
52,0,10/09/2022,06:20:16,-8.887085085,-36.47811918,13.32,117.19,T3,138.665006,12.85129857,89.28902025,24,1,E
53,0,10/09/2022,06:20:16,-8.88708615,-36.47811375,13.32,117.18985,T3,136.3561543,12.64614373,89.27065855,24,1,E
54,0,10/09/2022,06:20:16,-8.88708705,-36.47810745,13.32,117.18805,T3,137.038071,12.5644617,89.25512172,24,1,E
55,0,10/09/2022,06:20:17,-8.887089975,-36.47808698,13.32,117.1822,T3,136.5011287,12.73922324,89.24664709,24,1,E
56,0,10/09/2022,06:20:18,-8.887096245,-36.47805264,13.32,117.18,T3,137.2045231,14.03473811,89.2395849,24,1,E
57,0,10/09/2022,06:20:18,-8.887096945,-36.47804904,13.32,117.18,T3,136.2058104,14.05183435,89.23393515,24,1,E
58,0,10/09/2022,06:20:18,-8.88709906,-36.4780375,13.32,117.17835,T3,137.3602363,13.99104773,89.23676003,24,1,E
59,0,10/09/2022,06:20:42,-8.88723757,-36.47721203,13.32,117.09,T3,136.7159056,13.6054326,89.24947197,24,1,E
60,0,10/09/2022,06:21:58,-8.887615625,-36.47494597,10.08,116.85,T3,137.4246694,13.36038653,89.29043268,24,1,E
61,0,10/09/2022,06:21:58,-8.887618715,-36.47492798,10.08,116.85,T3,139.2556425,13.36798486,89.26924611,24,1,E
62,0,10/09/2022,06:22:00,-8.88762742,-36.47486922,10.08,116.84555,T3,143.7176328,13.35088862,89.23534759,24,1,E
63,0,10/09/2022,06:22:03,-8.88763944,-36.47480081,10.08,116.8391,T3,139.706674,13.76689706,89.28760781,24,1,E
64,0,10/09/2022,06:22:04,-8.88764134,-36.47478798,10.08,116.83435,T3,137.8434844,13.74790124,89.26077148,24,1,E
65,0,10/09/2022,06:22:04,-8.88764194,-36.47478393,10.08,116.83285,T3,137.5857521,13.70041169,89.24805953,24,1,E
66,0,10/09/2022,06:22:04,-8.88764264,-36.47477921,10.08,116.8311,T3,137.1239817,13.7099096,89.24947197,24,1,E
67,0,10/09/2022,06:22:55,-8.887862575,-36.47348373,9.36,116.693,T3,136.442065,13.51615225,89.27207099,24,1,E
68,0,10/09/2022,06:22:55,-8.887863375,-36.47347973,9.36,116.6914,T3,137.8381149,13.57883845,89.25088441,24,1,E
69,0,10/09/2022,06:22:59,-8.887878005,-36.47338396,9.72,116.6836,T3,146.1607202,13.94355818,89.28619537,24,1,E
70,0,10/09/2022,06:23:02,-8.887893475,-36.47329623,9.747,116.6792,T3,139.4382029,13.73270459,89.23676003,24,1,E
71,0,10/09/2022,06:23:03,-8.8878956,-36.4732856,9.9,116.67495,T3,136.2863518,13.83148285,89.23676003,24,1,E
72,0,10/09/2022,06:23:03,-8.887896125,-36.47328298,9.9378,116.6739,T3,136.7910775,13.94735734,89.24664709,24,1,E
73,0,10/09/2022,06:23:03,-8.887896725,-36.47327998,9.981,116.6727,T3,138.2515605,14.12591805,89.24240978,24,1,E
74,0,10/09/2022,06:23:03,-8.887898505,-36.47326946,10.08,116.67,T3,140.0610559,14.7926713,89.25370929,24,1,E
75,0,10/09/2022,06:23:04,-8.88790056,-36.47325096,10.08,116.67,T3,138.2945159,15.35684713,89.28054562,24,1,E
76,0,10/09/2022,06:23:04,-8.887901025,-36.47324678,10.08,116.67,T3,136.7964469,15.18968392,89.29608244,24,1,E
77,0,10/09/2022,06:23:05,-8.8879055,-36.47322234,10.08,116.67,T3,137.3494975,12.61954958,89.26500879,24,1,E
78,0,10/09/2022,06:23:05,-8.88790685,-36.4732152,10.08,116.67,T3,136.1413774,12.35170853,89.26359635,24,1,E
79,0,10/09/2022,06:23:05,-8.8879082,-36.47320818,10.08,116.67,T3,137.3548669,12.52077132,89.24664709,24,1,E
80,0,10/09/2022,06:23:06,-8.887908775,-36.47320519,10.08,116.67,T3,137.1723065,12.53786756,89.25229685,24,1,E
81,0,10/09/2022,06:23:06,-8.887909425,-36.47320181,10.08,116.67,T3,136.9951156,12.7753153,89.24805953,24,1,E
82,0,10/09/2022,06:23:06,-8.887910075,-36.47319843,10.08,116.67,T3,138.6220507,12.91778394,89.23676003,24,1,E
83,0,10/09/2022,06:23:06,-8.887911265,-36.47319162,10.08,116.6694,T3,137.8864397,13.23881329,89.23111027,24,1,E
84,0,10/09/2022,06:23:06,-8.887912465,-36.47318082,10.08,116.6654,T3,136.1306385,13.36038653,89.22687296,24,1,E
85,0,10/09/2022,06:23:07,-8.88791278,-36.47317798,10.08,116.66435,T3,136.2219187,13.40407691,89.22687296,24,1,E
86,0,10/09/2022,06:23:49,-8.88808678,-36.47209235,9.72,116.55,T3,145.5432365,13.25590952,89.22404808,24,1,E
87,0,10/09/2022,06:23:51,-8.88809432,-36.47202962,10.08,116.54,T3,136.5548229,14.04803519,89.26218392,24,1,E
88,0,10/09/2022,06:24:46,-8.8881781,-36.47066432,8.64,116.4,T3,136.7427527,13.40977566,89.25935904,24,1,E
89,0,10/09/2022,06:24:46,-8.88817793,-36.47065915,8.64,116.4,T3,137.4031917,13.32239489,89.26077148,24,1,E
90,0,10/09/2022,06:24:49,-8.8881761,-36.47058512,9.0,116.39,T3,155.6914455,14.1411147,89.21274857,24,1,E
91,0,10/09/2022,06:25:00,-8.8881741,-36.47031583,9.72,116.36,T3,139.1751012,14.29118167,89.23111027,24,1,E
92,0,10/09/2022,06:25:00,-8.8881741,-36.47031259,9.72,116.36,T3,139.9107121,14.40705617,89.23393515,24,1,E
93,0,10/09/2022,06:26:25,-8.88813359,-36.46889349,3.7836,116.21,T3,136.7373833,13.64152465,89.24523466,24,1,E
94,0,10/09/2022,06:26:26,-8.88813151,-36.46888015,3.96,116.202,T3,148.4480942,13.8048887,89.20851126,24,1,E
95,0,10/09/2022,06:26:54,-8.8881081,-36.46857402,4.5576,116.18,T3,145.8385548,14.19620258,89.25653416,24,1,E
96,0,10/09/2022,06:27:25,-8.8880981,-36.46820627,5.04,116.14,T3,138.1549109,13.18182583,89.24664709,24,1,E
97,0,10/09/2022,06:27:25,-8.8880981,-36.46820431,5.04,116.14,T3,136.0178806,13.19132374,89.25229685,24,1,E
98,0,10/09/2022,06:27:27,-8.8880961,-36.46818441,5.04,116.14,T3,149.6562144,13.44396813,89.24099734,24,1,E
99,0,10/09/2022,06:28:26,-8.8880761,-36.46723615,6.0786,116.05,T3,145.2210712,14.94843702,89.2395849,24,1,E
100,0,10/09/2022,06:28:43,-8.8880741,-36.466958,6.48,116.02,T3,137.9347645,14.54572565,89.22546052,24,1,E
101,0,10/09/2022,06:28:43,-8.8880741,-36.46695494,6.48,116.02,T3,138.0690001,14.56852063,89.21981076,24,1,E
102,0,10/09/2022,06:28:46,-8.8880741,-36.46691943,6.48,116.01,T3,146.869484,14.8344621,89.21274857,24,1,E
103,0,10/09/2022,06:28:46,-8.8880741,-36.4669094,6.444,116.01,T3,136.1467468,14.15441177,89.23817246,24,1,E
104,0,10/09/2022,06:37:03,-8.8880731,-36.4660981,0.0,115.93,T3,136.0554666,12.7430224,88.94721015,24,1,E
105,0,10/09/2022,06:37:03,-8.8880731,-36.4660981,0.0,115.93,T3,136.7373833,12.74492199,88.96698429,24,1,E
106,0,10/09/2022,06:37:03,-8.8880731,-36.4660981,0.0,115.93,T3,136.5601923,12.78101404,88.96557185,24,1,E
107,0,10/09/2022,06:37:07,-8.8880731,-36.4660981,0.0,115.93,T3,136.0554666,12.67653704,88.93873552,24,1,E
108,0,10/09/2022,06:37:08,-8.8880731,-36.4660981,0.0,115.93,T3,136.30246,12.67273787,88.99523306,24,1,E
109,0,10/09/2022,06:37:08,-8.8880731,-36.4660981,0.0,115.93,T3,136.2219187,12.70882993,88.99382062,24,1,E
110,0,10/09/2022,06:37:11,-8.88807396,-36.4660961,0.36,115.93,T3,136.2219187,12.64234456,88.98110868,24,1,E
111,0,10/09/2022,06:37:11,-8.8880741,-36.46609579,0.36,115.93,T3,136.2702435,12.64994289,88.98534599,24,1,E
112,0,10/09/2022,06:37:24,-8.8880811,-36.46607236,0.72,115.93,T3,137.2743256,13.56934054,89.06585498,24,1,E
113,0,10/09/2022,06:37:27,-8.8880811,-36.46606382,1.08,115.93,T3,136.0286195,13.91886362,89.03619377,24,1,E
114,0,10/09/2022,06:37:27,-8.8880811,-36.46606346,1.08,115.93,T3,136.3668931,13.92836153,89.0517306,24,1,E
115,0,10/09/2022,06:37:40,-8.8880861,-36.46601243,1.8,115.9266,T3,144.0559065,13.15143252,89.13506446,24,1,E
116,0,10/09/2022,06:37:41,-8.8880861,-36.46601035,1.8,115.92245,T3,136.3668931,13.14953294,89.11952764,24,1,E
117,0,10/09/2022,06:37:41,-8.8880861,-36.46600965,1.8,115.92105,T3,136.721275,13.15903085,89.11529032,24,1,E
118,0,10/09/2022,06:37:41,-8.88808612,-36.46600905,1.8,115.92,T3,137.2206313,13.14953294,89.12094008,24,1,E
119,0,10/09/2022,06:37:42,-8.8880881,-36.46600332,1.8,115.92,T3,141.3604562,13.44016897,89.09410375,24,1,E
120,0,10/09/2022,06:37:43,-8.8880881,-36.46600014,1.8,115.92,T3,136.9145742,13.42307273,89.10399082,24,1,E
121,0,10/09/2022,06:37:43,-8.8880881,-36.4659972,1.8,115.92,T3,139.2771202,13.61113134,89.10399082,24,1,E
122,0,10/09/2022,06:37:44,-8.8880881,-36.4659951,1.8,115.92,T3,139.5294831,13.67381755,89.11529032,24,1,E
123,0,10/09/2022,06:37:44,-8.8880881,-36.46599073,1.971,115.92,T3,139.1912095,13.71370877,89.15625104,24,1,E
124,0,10/09/2022,06:37:46,-8.8880891,-36.46598153,2.16,115.92,T3,138.7294391,14.08982599,89.10964057,24,1,E
125,0,10/09/2022,06:37:47,-8.8880891,-36.46597446,2.16,115.92,T3,138.5737259,14.3728637,89.08562912,24,1,E
126,0,10/09/2022,06:37:49,-8.8880891,-36.46596303,2.52,115.92,T3,136.4313262,14.78507297,89.11670276,24,1,E
127,0,10/09/2022,06:37:49,-8.8880891,-36.46596175,2.52,115.92,T3,136.2917212,14.83826127,89.12658983,24,1,E
128,0,10/09/2022,06:37:50,-8.8880891,-36.4659597,2.52,115.92,T3,139.6207633,14.95793493,89.13788934,24,1,E
129,0,10/09/2022,06:37:53,-8.8880911,-36.46593854,2.52,115.92,T3,137.9777199,14.69199346,89.09410375,24,1,E
130,0,10/09/2022,06:37:53,-8.8880911,-36.4659354,2.52,115.92,T3,136.2165493,14.38046202,89.08421668,24,1,E
131,0,10/09/2022,06:37:53,-8.8880911,-36.46593376,2.52,115.92,T3,137.8488538,14.26648711,89.09410375,24,1,E
132,0,10/09/2022,06:37:54,-8.8880911,-36.46592938,2.52,115.92,T3,136.4259568,13.78209372,89.11952764,24,1,E
133,0,10/09/2022,06:37:54,-8.8880911,-36.46592754,2.52,115.92,T3,140.1415973,13.70231128,89.13082715,24,1,E
134,0,10/09/2022,06:37:57,-8.8880931,-36.46590666,2.88,115.91,T3,136.1467468,12.24343236,89.09551619,24,1,E
135,0,10/09/2022,06:37:58,-8.8880931,-36.46590284,2.88,115.91,T3,137.8381149,12.27762483,89.09269131,24,1,E
136,0,10/09/2022,06:37:58,-8.8880931,-36.46590009,2.88,115.91,T3,136.0232501,12.29472107,89.09410375,24,1,E
137,0,10/09/2022,06:37:58,-8.8880931,-36.4658981,2.88,115.91,T3,136.162855,12.34980894,89.09692862,24,1,E
138,0,10/09/2022,06:37:58,-8.8880931,-36.46589614,2.88,115.91,T3,136.8823577,12.52647006,89.10964057,24,1,E
139,0,10/09/2022,06:38:08,-8.88809147,-36.46581295,3.6,115.9,T3,151.3314742,14.24749129,89.11529032,24,1,E
140,0,10/09/2022,06:38:38,-8.8880911,-36.46539258,6.48,115.86,T3,138.1226943,14.4773407,89.17602517,24,1,E
141,0,10/09/2022,06:38:38,-8.8880911,-36.46538746,6.48,115.86,T3,141.6504051,14.71858761,89.16190079,24,1,E
142,0,10/09/2022,06:38:40,-8.88809147,-36.46535577,6.5466,115.85,T3,142.6705954,13.80108954,89.19297444,24,1,E
143,0,10/09/2022,06:38:42,-8.8880931,-36.46533003,6.84,115.85,T3,142.2141945,14.80596838,89.20144907,24,1,E
144,0,10/09/2022,06:38:44,-8.8880931,-36.4652855,7.1748,115.85,T3,136.3131989,14.87815249,89.14495153,24,1,E
145,0,10/09/2022,06:38:44,-8.8880931,-36.46528185,7.2,115.8487,T3,138.0153059,14.83256252,89.15625104,24,1,E
146,0,10/09/2022,06:38:45,-8.8880931,-36.4652733,7.2,115.84395,T3,137.4998413,14.15251219,89.1548386,24,1,E
147,0,10/09/2022,06:38:45,-8.8880931,-36.46526718,7.2,115.84055,T3,136.8125552,13.85237825,89.16331323,24,1,E
148,0,10/09/2022,06:38:46,-8.8880931,-36.4652489,7.2,115.84,T3,136.4689121,13.09254548,89.20709882,24,1,E
149,0,10/09/2022,06:38:46,-8.8880931,-36.4652445,7.2,115.84,T3,136.7695998,13.1115413,89.20568638,24,1,E
150,0,10/09/2022,08:06:13,-9.063835575,-36.1119531,1.656,69.1107,T3,170.6184407,14.2569892,88.74946878,9,1,E
151,0,10/09/2022,11:11:50,-9.2548191,-35.99417232,0.36,40.52,T3,136.0876831,15.60569237,88.59410056,25,1,E
152,0,10/09/2022,11:11:51,-9.2548191,-35.99417201,0.36,40.52,T3,136.0339889,15.62468819,88.5884508,25,1,E
153,0,10/09/2022,11:12:09,-9.25483359,-35.99412165,1.8,40.51,T3,141.6611439,14.73188468,88.56867667,25,1,E
154,0,10/09/2022,11:12:10,-9.25483546,-35.9941174,1.8,40.51,T3,136.060836,14.54952482,88.6068125,25,1,E
155,0,10/09/2022,11:12:11,-9.25483764,-35.99411468,1.8,40.51,T3,136.7534915,14.42605199,88.60822494,25,1,E
156,0,10/09/2022,11:12:11,-9.25483818,-35.9941137,1.8288,40.51,T3,136.2165493,14.37096411,88.6068125,25,1,E
157,0,10/09/2022,11:12:12,-9.25483974,-35.9941075,2.16,40.51,T3,136.0339889,14.09742432,88.56585179,25,1,E
158,0,10/09/2022,11:12:13,-9.25484012,-35.99410655,2.16,40.51,T3,138.1226943,14.09742432,88.55455228,25,1,E
159,0,10/09/2022,11:12:14,-9.25484249,-35.99410063,2.16,40.51,T3,137.4031917,13.94545776,88.56443935,25,1,E
160,0,10/09/2022,11:12:14,-9.25484337,-35.99409856,2.16,40.51,T3,136.9253131,13.95685525,88.56302691,25,1,E
161,0,10/09/2022,11:12:19,-9.254857,-35.99406405,2.88,40.51,T3,138.460968,15.32455424,88.55313984,25,1,E
162,0,10/09/2022,11:12:20,-9.254859555,-35.99405619,2.88,40.51,T3,136.9199437,15.40053752,88.60257519,25,1,E
163,0,10/09/2022,11:12:21,-9.254861295,-35.99405252,2.88,40.5093,T3,136.0393583,15.25996846,88.61811201,25,1,E
164,0,10/09/2022,11:12:21,-9.2548617,-35.9940513,2.88,40.50795,T3,136.5763006,15.19728225,88.62799908,25,1,E
165,0,10/09/2022,11:12:29,-9.25488772,-35.99398496,3.96,40.5,T3,147.2775601,15.74816101,88.5404279,25,1,E
166,0,10/09/2022,11:12:55,-9.2550246,-35.9936251,7.2,40.45495,T3,141.3873034,13.30719824,88.54749009,25,1,E
167,0,10/09/2022,11:12:55,-9.25502969,-35.99361133,7.2,40.45,T3,140.3348965,14.05373393,88.56020204,25,1,E
168,0,10/09/2022,11:12:56,-9.25503254,-35.99360278,7.2,40.45,T3,138.3857961,14.57991813,88.57432642,25,1,E
169,0,10/09/2022,11:12:56,-9.25503344,-35.99360008,7.2,40.45,T3,136.0876831,14.59891395,88.58562593,25,1,E
170,0,10/09/2022,11:12:57,-9.25504085,-35.99358385,7.47,40.45,T3,136.1521162,14.44504781,88.61387469,25,1,E
171,0,10/09/2022,11:12:57,-9.255041885,-35.99358167,7.5114,40.45,T3,136.2756129,14.44314823,88.61246226,25,1,E
172,0,10/09/2022,11:12:57,-9.25504328,-35.99357856,7.56,40.45,T3,136.7373833,14.44314823,88.62093689,25,1,E
173,0,10/09/2022,11:12:58,-9.25504619,-35.99356983,7.56,40.45,T3,138.1119555,14.69769221,88.59268812,25,1,E
174,0,10/09/2022,11:12:58,-9.25504706,-35.99356722,7.56,40.45,T3,136.377632,14.73378426,88.57432642,25,1,E
175,0,10/09/2022,11:12:58,-9.2550519,-35.9935539,7.56,40.45,T3,136.0125112,15.59809404,88.56585179,25,1,E
176,0,10/09/2022,11:15:01,-9.25614792,-35.99033676,12.96,40.08015,T3,137.2904338,13.66621922,88.58138861,26,1,E
177,0,10/09/2022,11:15:02,-9.25615598,-35.99030163,12.96,40.08,T3,141.5000612,15.34734922,88.59975031,26,1,E
178,0,10/09/2022,11:15:03,-9.25616121,-35.99027701,12.96,40.08,T3,137.7951596,15.52590993,88.5884508,26,1,E
179,0,10/09/2022,11:15:03,-9.25616289,-35.99026909,12.96,40.08,T3,138.9227383,15.96091419,88.59833787,26,1,E
180,0,10/09/2022,11:15:04,-9.25616882,-35.99024308,12.96,40.0728,T3,140.3187882,14.85535751,88.61811201,26,1,E
181,0,10/09/2022,11:15:04,-9.25617425,-35.99021735,12.96,40.07,T3,137.3226504,16.68085574,88.64636078,26,1,E
182,0,10/09/2022,11:15:05,-9.25617656,-35.9902058,12.96,40.07,T3,140.0986419,17.66673876,88.66613491,26,1,E
183,0,10/09/2022,11:15:06,-9.256184485,-35.99016118,13.32,40.0694,T3,137.4085611,14.42795157,88.61952445,26,1,E
184,0,10/09/2022,11:15:07,-9.256194425,-35.99011148,13.32,40.06,T3,136.2219187,16.15467154,88.59268812,26,1,E
185,0,10/09/2022,11:15:08,-9.25619565,-35.99010535,13.32,40.06,T3,136.2272881,16.44720716,88.59975031,26,1,E
186,0,10/09/2022,11:15:08,-9.25619705,-35.99009835,13.32,40.06,T3,138.5683564,16.66185992,88.595513,26,1,E
187,0,10/09/2022,11:15:08,-9.256199,-35.99008785,13.32,40.05845,T3,136.238027,15.96091419,88.59975031,26,1,E
188,0,10/09/2022,11:15:08,-9.25620038,-35.9900798,13.32,40.05615,T3,136.4044791,15.11180107,88.59833787,26,1,E
189,0,10/09/2022,11:15:09,-9.256206935,-35.99004312,13.4658,40.05,T3,136.7051667,12.01738211,88.63223639,26,1,E
190,0,10/09/2022,11:15:10,-9.25620788,-35.99003812,13.5144,40.05,T3,136.1037914,12.38970017,88.65201053,26,1,E
191,0,10/09/2022,11:15:31,-9.25632966,-35.98923378,14.4,39.96855,T3,136.4098485,15.33595173,88.60822494,26,1,E
192,0,10/09/2022,11:15:32,-9.25633186,-35.98921288,14.4,39.96305,T3,136.2219187,15.61708986,88.58986324,26,1,E
193,0,10/09/2022,11:15:32,-9.2563331,-35.9892011,14.4,39.96,T3,138.5200316,15.62468819,88.56585179,26,1,E
194,0,10/09/2022,11:15:36,-9.25634493,-35.9890265,14.76,39.9458,T3,151.0791114,15.53160867,88.60257519,26,1,E
195,0,10/09/2022,11:15:49,-9.2563531,-35.98849688,15.48,39.89,T3,142.3269523,13.93785944,88.57997617,26,1,E
196,0,10/09/2022,11:15:50,-9.2563531,-35.9884674,15.48,39.89,T3,137.4515165,13.74600166,88.59268812,26,1,E
197,0,10/09/2022,11:15:50,-9.2563531,-35.98845713,15.5412,39.88825,T3,136.3668931,13.93406027,88.60963738,26,1,E
198,0,10/09/2022,11:15:51,-9.25635218,-35.98840286,15.84,39.88,T3,137.2045231,14.75278008,88.59833787,26,1,E
199,0,10/09/2022,11:15:52,-9.25635195,-35.9883978,15.84,39.88,T3,136.1306385,14.37856244,88.59410056,26,1,E
200,0,10/09/2022,11:15:53,-9.2563511,-35.98832468,15.84,39.87,T3,141.8759208,17.36090607,88.56302691,26,1,E
201,0,10/09/2022,11:15:54,-9.2563511,-35.98831412,15.84,39.87,T3,138.1388026,17.70852956,88.56302691,26,1,E
202,0,10/09/2022,11:15:54,-9.2563511,-35.98830664,15.84,39.87,T3,136.3293072,17.71802747,88.56302691,26,1,E
203,0,10/09/2022,11:15:54,-9.25635109,-35.98829389,15.8418,39.8699,T3,137.0971346,16.81382647,88.5587896,26,1,E
204,0,10/09/2022,11:15:54,-9.25635023,-35.9882754,15.9966,39.8656,T3,136.1843327,14.73758343,88.56585179,26,1,E
205,0,10/09/2022,11:15:57,-9.2563463,-35.9881703,15.876,39.85095,T3,143.8572378,14.69769221,88.595513,26,1,E
206,0,10/09/2022,11:15:58,-9.2563443,-35.9881274,16.164,39.85,T3,138.2354522,17.46918224,88.57573886,26,1,E
207,0,10/09/2022,11:15:59,-9.25634349,-35.98809626,16.2,39.84385,T3,137.2850644,12.77341571,88.56302691,26,1,E
208,0,10/09/2022,11:15:59,-9.2563433,-35.9880879,16.2,39.84195,T3,138.8797829,12.63284665,88.54749009,26,1,E
209,0,10/09/2022,11:15:59,-9.25634305,-35.98807803,16.2,39.84,T3,138.6381589,13.32429447,88.56585179,26,1,E
210,0,10/09/2022,11:15:59,-9.25634276,-35.98807179,16.2,39.84,T3,136.8930965,14.22089714,88.56726423,26,1,E
211,0,10/09/2022,11:16:00,-9.25634202,-35.98805588,16.2,39.84,T3,141.2906538,16.1489728,88.56585179,26,1,E
212,0,10/09/2022,11:16:00,-9.25634141,-35.98804277,16.2,39.84,T3,137.5159496,15.6341861,88.57432642,26,1,E
213,0,10/09/2022,11:16:00,-9.25634119,-35.98803804,16.2,39.84,T3,137.0434404,15.59239529,88.58562593,26,1,E
214,0,10/09/2022,11:16:01,-9.256338685,-35.98800149,16.2,39.84,T3,136.442065,15.76525725,88.61811201,26,1,E
215,0,10/09/2022,11:16:01,-9.25633799,-35.98799068,16.2,39.8394,T3,136.8823577,16.59347497,88.61952445,26,1,E
216,0,10/09/2022,11:16:01,-9.25633719,-35.98797308,16.2,39.8354,T3,136.7051667,17.83390197,88.60822494,26,1,E
217,0,10/09/2022,11:16:02,-9.25633675,-35.9879634,16.2,39.8332,T3,136.9521602,18.48925773,88.60822494,26,1,E
218,0,10/09/2022,11:16:02,-9.25633649,-35.98795768,16.2,39.8319,T3,136.8018164,18.62032888,88.60257519,26,1,E
219,0,10/09/2022,11:16:02,-9.25633624,-35.98795218,16.2,39.83065,T3,136.5601923,18.43416985,88.58986324,26,1,E
220,0,10/09/2022,11:16:02,-9.25633597,-35.98794631,16.2,39.83,T3,136.9199437,17.81870531,88.58421349,26,1,E
221,0,10/09/2022,11:16:02,-9.25633572,-35.98794093,16.2,39.83,T3,136.9199437,16.75493943,88.5884508,26,1,E
222,0,10/09/2022,11:16:02,-9.25633549,-35.98793599,16.2,39.83,T3,136.2272881,15.52970909,88.5771513,26,1,E
223,0,10/09/2022,11:16:03,-9.25633508,-35.98792717,16.2,39.83,T3,137.2528479,13.49525685,88.57150154,26,1,E
224,0,10/09/2022,11:16:03,-9.2563347,-35.987919,16.2,39.83,T3,137.7683124,12.14655368,88.57432642,26,1,E
225,0,10/09/2022,11:16:03,-9.25633428,-35.98790997,16.2,39.83,T3,137.0971346,11.47980042,88.5700891,26,1,E
