id_choque,tipo_choque,data_choque,hora_choque,latitude_choque,longitude_choque,velocidade_choque,posicao_choque,trecho_choque,forca_maxima_choque,ACT_choque,PEG_choque,id_vagao,id_viagem
1398,0,10/09/2022,16:35:00,"-9,835797595","-35,45967338","12,96","183,51",T2,"136,9146954","16,41808666","89,88370534",67,1
1399,0,10/09/2022,16:35:01,"-9,835816505","-35,45967033","12,96","183,51",T2,"140,005273","16,54545678","89,87527983",67,1
1400,0,10/09/2022,16:35:01,"-9,83582586","-35,45966883","12,96","183,5094",T2,"140,3421606","16,35903323","89,85140757",67,1
1401,0,10/09/2022,16:35:03,"-9,83589352","-35,45965845","13,32","183,49865",T2,"138,0864784","16,48987709","89,85281182",67,1
1402,0,10/09/2022,16:35:03,"-9,83589692","-35,45965795","13,32","183,49765",T2,"136,7096334","16,43661322","89,84579057",67,1
1403,0,10/09/2022,16:35:04,"-9,83591409","-35,45965543","13,32","183,4926",T2,"136,1237419","16,27103205","89,84719482",67,1
1404,0,10/09/2022,16:35:04,"-9,83592242","-35,4596542","13,32","183,49015",T2,"136,5533957","16,00818643","89,86264158",67,1
1405,0,10/09/2022,16:55:56,"-9,842644345","-35,4584431","5,4","182,69",T2,"161,7809065","15,85997392","89,63515298",67,1
1406,0,10/09/2022,16:56:07,"-9,8428268","-35,45845237","7,56","182,67",T2,"136,7145159","15,9479751","89,67166349",67,1
1407,0,10/09/2022,16:56:07,"-9,8428293","-35,45845262","7,56","182,67",T2,"136,5582781","15,93986972","89,67868475",67,1
1408,1,08/09/2022,12:51:03,"-4,40462854","-42,3426935","17,1936","742,54235",T6,"-90,5283784","-40,33109435","89,64919548",39,1
1409,1,08/09/2022,15:36:26,"-4,9222763","-42,23506286","33,1776","653,95915",T6,"-40,8594279","-25,15552271","89,77698229",40,1
1410,1,09/09/2022,01:50:07,"-6,2112781","-40,6058529","47,952","328,17395",T4,"-34,1997947","-19,49218371","90,98323358",41,1
1411,1,09/09/2022,04:08:42,"-6,43840274","-40,3474317","25,56","287,76",T4,"32,15729822","10,4432698","91,03238235",42,1
1412,1,09/09/2022,08:06:59,"-7,22745602","-39,62820486","54,3312","143,7171",T4,"-35,33251824","-23,86213696","90,95795707",43,1
1413,1,09/09/2022,12:50:24,"-7,6655427","-38,8535875","2,952","23,42",T4,"63,73196674","12,72782671","89,94549236",44,1
1414,1,09/09/2022,18:56:55,"-7,9396071","-38,02224742","29,88","352,79475",T3,"-58,77306","-29,39231629","90,51842662",45,1
1415,1,09/09/2022,18:56:55,"-7,9396291","-38,02222146","29,88","352,79035",T3,"-58,78770729","-29,46294881","90,53246913",45,1
1416,1,09/09/2022,20:41:10,"-8,1036081","-37,6025111","29,52","298,33995",T3,"-41,6845584","-23,3121296","90,78102149",46,1
1417,1,09/09/2022,21:43:23,"-8,1854683","-37,4209219","63,288","268,5219",T3,"-35,40575467","-23,11760068","90,99446758",47,1
1418,1,10/09/2022,00:53:42,"-8,48062382","-37,0968589","7,2","209,64",T3,"49,61686442","11,87213104","90,95374431",48,1
1419,1,10/09/2022,08:06:13,"-9,06396938","-36,11189302","4,2048","69,1",T3,"157,4355446","16,33934876","90,75293647",49,1
1420,1,10/09/2022,08:06:13,"-9,06397246","-36,11189214","2,9376","69,1",T3,"135,157021","16,27913743","90,74029822",49,1
1421,1,10/09/2022,13:26:42,"-9,4119291","-35,7848065","1,3824","252,91",T3,"54,45535159","15,665445","89,56494045",50,1
1422,1,10/09/2022,13:26:44,"-9,41193134","-35,78479762","1,1232","252,91",T3,"58,62982841","16,05797657","89,63515298",50,1
1423,1,10/09/2022,13:26:52,"-9,4119381","-35,7847569","1,152","252,91",T3,"72,79863745","16,46671889","89,77136529",50,1
1424,1,10/09/2022,13:49:36,"-9,4879473","-35,7496053","20,736","242,62395",T2,"-31,78787476","-23,07707382","83,67410907",51,1
1425,1,10/09/2022,15:17:58,"-9,63289402","-35,6213679",9,"216,12955",T2,"-67,57607954","-40,29635704","89,08047398",52,1
1426,2,09/09/2022,12:50:25,"-7,66554188","-38,85358422","3,0996","23,42",T4,"63,23884141","12,70582642","89,92302435",44,1
1427,2,09/09/2022,12:50:26,"-7,665538725","-38,85356973","3,375","23,42",T4,"65,32852103","13,10646336","89,93706686",44,1
1428,2,10/09/2022,00:53:42,"-8,480624245","-37,09685903","7,2","209,64",T3,"49,61686442","11,87213104","90,95374431",48,1
1429,2,10/09/2022,04:08:52,"-8,68609013","-36,74468255","33,4386","155,8911",T3,"-46,18615797","-31,29939446","91,45646604",53,1
1430,2,10/09/2022,08:06:13,"-9,06396756","-36,11189324","4,32","69,1",T3,"143,4815625","16,28840071","90,73608547",49,1
1431,2,10/09/2022,08:06:13,"-9,06396899","-36,11189311","4,32","69,1",T3,"157,4355446","16,33934876","90,75293647",49,1
1432,2,10/09/2022,12:06:26,"-9,32811686","-35,8962073","24,4368","24,04115",T3,"-45,85415279","-33,04668101","89,98200288",54,1
